Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-01-23,Adelaide,18.6,35.3,0.0,5.8,5.5,SSW,31.0,NE,WSW,11.0,17.0,26.0,15.0,1016.0,1012.0,,,25.6,33.3,No,No
2009-09-25,Woomera,14.0,19.5,0.0,11.0,9.8,WSW,100.0,WSW,WSW,31.0,57.0,49.0,39.0,1010.1,1010.4,3.0,6.0,16.4,15.2,No,No
2016-03-16,NorahHead,19.2,23.2,17.6,,,SSE,44.0,SW,S,19.0,19.0,100.0,90.0,1018.8,1017.5,,,20.3,22.9,Yes,Yes
2014-09-09,Tuggeranong,5.6,18.1,0.0,,,NW,46.0,NNW,NW,17.0,19.0,70.0,60.0,1017.3,1011.2,,,12.5,17.7,No,Yes
2011-12-05,Canberra,3.3,19.0,0.0,7.6,9.8,SSE,41.0,S,SE,28.0,22.0,,33.0,1020.0,1017.0,1.0,7.0,,18.8,No,No
2012-06-17,PearceRAAF,12.0,20.9,0.0,,4.1,NW,24.0,N,NW,7.0,4.0,70.0,54.0,1025.9,1023.5,3.0,1.0,15.2,19.8,No,Yes
2009-09-17,Dartmoor,12.1,15.4,18.8,0.6,4.7,SW,46.0,SSW,SSW,22.0,31.0,98.0,78.0,1009.4,1014.6,,,13.4,13.3,Yes,No
2009-11-05,Moree,16.6,32.9,0.0,15.0,6.6,SW,44.0,SE,SSW,9.0,28.0,26.0,17.0,1015.4,1014.2,7.0,7.0,26.6,30.9,No,No
2013-08-16,Cobar,4.9,20.7,0.0,4.2,,N,48.0,NE,NNE,24.0,24.0,50.0,24.0,1019.4,1012.0,0.0,,11.1,20.3,No,No
2011-03-27,Williamtown,15.4,23.5,4.4,3.4,2.0,SSE,33.0,WNW,SSE,11.0,26.0,86.0,56.0,1023.8,1023.6,6.0,6.0,17.5,22.6,Yes,Yes
2010-06-04,Moree,7.8,20.2,0.4,4.0,6.6,SSW,39.0,SW,SSW,13.0,31.0,92.0,65.0,1015.4,1012.1,3.0,7.0,12.0,18.4,No,No
2010-09-19,Williamtown,8.1,19.4,0.0,5.2,2.7,N,24.0,WNW,SE,9.0,13.0,67.0,67.0,1021.9,1019.8,8.0,8.0,15.3,17.6,No,No
2011-07-09,Hobart,6.7,11.3,10.4,2.4,0.9,WNW,100.0,WSW,W,35.0,44.0,62.0,45.0,999.7,998.2,,,8.9,10.8,Yes,Yes
2016-06-24,Uluru,3.2,17.9,,,,E,44.0,SE,E,11.0,20.0,83.0,39.0,1022.4,1019.0,,,8.8,17.2,,No
2009-11-11,Tuggeranong,10.3,33.2,0.0,,,E,35.0,N,SSW,4.0,13.0,36.0,15.0,1022.8,1018.9,,,21.0,32.3,No,No
2009-10-01,Melbourne,13.5,16.6,0.0,8.2,0.4,N,37.0,S,S,13.0,17.0,72.0,61.0,1010.2,1011.6,7.0,7.0,14.5,15.3,No,No
2009-03-17,Bendigo,11.7,22.4,0.0,1.8,,S,28.0,S,SW,15.0,17.0,63.0,43.0,1017.4,1015.9,6.0,2.0,13.7,20.7,No,No
2016-02-05,Nuriootpa,11.1,28.6,0.0,7.0,12.4,SE,35.0,SE,ESE,13.0,13.0,68.0,33.0,1018.3,1015.4,1.0,,15.3,26.2,No,No
2012-11-07,Penrith,19.9,27.1,0.0,,,NNE,20.0,,SW,0.0,6.0,80.0,57.0,,,,,22.4,26.3,No,No
2014-02-13,Darwin,24.4,31.9,30.8,3.8,8.5,,,,NW,0.0,17.0,84.0,59.0,1009.3,1006.8,7.0,7.0,27.1,31.3,Yes,No
2012-02-09,Walpole,15.3,25.6,0.0,,,ESE,44.0,ESE,ESE,24.0,22.0,65.0,57.0,1020.9,1017.6,,,19.3,24.4,No,No
2010-08-03,Newcastle,8.2,16.2,27.4,,,,,SE,SE,52.0,46.0,91.0,79.0,,,8.0,6.0,13.8,15.6,Yes,Yes
2012-10-07,Tuggeranong,1.3,16.6,10.0,,,S,35.0,SSW,N,17.0,6.0,54.0,39.0,1015.1,1013.5,,,8.2,16.1,Yes,No
2009-08-10,Sydney,6.8,16.3,0.0,1.8,4.1,,,WNW,E,11.0,15.0,77.0,59.0,1019.8,1017.0,7.0,8.0,9.1,15.7,No,No
2016-05-25,Albany,10.4,17.1,4.0,1.8,,,,NNW,,6.0,,92.0,,1009.6,1008.3,7.0,,11.8,,Yes,Yes
2015-04-16,Bendigo,12.1,20.6,0.2,,,WSW,35.0,S,WSW,15.0,15.0,68.0,52.0,1024.5,1022.6,,1.0,16.5,19.6,No,No
2014-05-29,BadgerysCreek,5.5,21.1,0.0,,,SE,22.0,,SE,0.0,9.0,76.0,56.0,1023.3,1022.2,,,12.9,19.0,No,No
2014-03-20,Walpole,15.5,17.9,1.8,,,SE,52.0,SE,ESE,28.0,26.0,98.0,74.0,1027.4,1026.1,,,15.9,16.2,Yes,No
2012-02-08,Moree,15.0,29.6,0.0,6.6,12.6,W,37.0,,W,0.0,24.0,74.0,30.0,1006.8,1005.7,1.0,1.0,21.0,28.6,No,No
2011-08-16,Cobar,12.1,23.6,0.0,4.2,,ENE,31.0,NE,NE,15.0,9.0,36.0,20.0,1019.2,1014.2,6.0,7.0,15.9,22.1,No,No
2015-08-21,PearceRAAF,9.8,15.6,4.8,,3.0,WSW,43.0,WNW,W,11.0,20.0,95.0,81.0,1013.4,1010.8,8.0,8.0,12.7,14.3,Yes,Yes
2015-08-02,MelbourneAirport,5.3,14.1,0.0,1.4,6.5,WNW,52.0,N,WNW,19.0,31.0,63.0,45.0,1013.2,1010.6,3.0,7.0,8.1,12.9,No,Yes
2010-02-04,Williamtown,21.7,28.7,12.8,6.8,4.6,ENE,52.0,E,NE,15.0,30.0,91.0,77.0,1012.4,1009.5,7.0,7.0,24.8,26.4,Yes,Yes
2013-10-31,BadgerysCreek,12.9,26.5,0.0,,,ESE,43.0,NNE,ESE,7.0,22.0,58.0,41.0,1021.8,1017.7,,,18.6,25.3,No,No
2010-10-01,Nuriootpa,5.9,19.8,0.0,2.4,10.4,NE,31.0,NE,N,17.0,15.0,42.0,22.0,1023.9,1021.7,2.0,3.0,14.6,18.9,No,No
2015-11-20,Wollongong,20.1,39.8,0.0,,,S,69.0,ENE,E,11.0,17.0,84.0,80.0,1011.8,1005.2,,,22.1,24.9,No,No
2011-08-01,Watsonia,6.0,18.5,0.0,3.0,5.1,N,50.0,NE,N,11.0,20.0,87.0,53.0,1017.2,1014.6,2.0,7.0,11.7,16.7,No,Yes
2017-03-12,Nhil,13.5,24.5,0.4,,,NW,52.0,WNW,W,17.0,20.0,82.0,46.0,1003.4,1002.6,,,16.2,23.3,No,Yes
2010-12-17,Witchcliffe,14.1,22.8,0.0,,,SSE,63.0,SSE,SSE,33.0,33.0,61.0,49.0,1014.7,1012.5,,,17.7,20.9,No,No
2010-03-06,SalmonGums,11.7,22.4,2.0,,,SSW,37.0,SSW,SSW,2.0,19.0,90.0,56.0,,,,,14.7,21.2,Yes,No
2014-12-02,Watsonia,16.5,28.1,0.4,7.6,11.2,SW,31.0,,SSW,0.0,15.0,70.0,41.0,1010.0,1009.0,6.0,3.0,19.4,27.4,No,No
2011-08-24,Portland,8.7,20.3,0.0,3.8,10.0,NNW,44.0,NNW,NW,17.0,24.0,60.0,40.0,1025.7,1021.8,6.0,2.0,13.2,20.2,No,No
2013-03-28,GoldCoast,20.6,27.0,2.8,,,ESE,43.0,S,E,19.0,17.0,81.0,61.0,1020.1,1016.5,,,22.8,26.5,Yes,No
2016-02-24,Brisbane,20.1,32.0,0.0,8.8,12.0,E,24.0,ESE,ENE,7.0,11.0,57.0,46.0,1017.9,1014.5,2.0,1.0,26.0,29.6,No,No
2013-07-11,Sydney,8.2,18.4,0.0,1.2,8.2,W,30.0,W,E,20.0,9.0,91.0,62.0,1035.3,1032.2,2.0,5.0,9.1,17.0,No,No
